ImageNumber,ObjectNumber,Intensity_IntegratedIntensityEdge_Image_c1,Intensity_IntegratedIntensityEdge_Image_c2,Intensity_IntegratedIntensityEdge_Image_c3,Intensity_IntegratedIntensityEdge_Image_c4,Intensity_IntegratedIntensityEdge_Image_c5,Intensity_IntegratedIntensity_Image_c1,Intensity_IntegratedIntensity_Image_c2,Intensity_IntegratedIntensity_Image_c3,Intensity_IntegratedIntensity_Image_c4,Intensity_IntegratedIntensity_Image_c5,Intensity_LowerQuartileIntensity_Image_c1,Intensity_LowerQuartileIntensity_Image_c2,Intensity_LowerQuartileIntensity_Image_c3,Intensity_LowerQuartileIntensity_Image_c4,Intensity_LowerQuartileIntensity_Image_c5,Intensity_MADIntensity_Image_c1,Intensity_MADIntensity_Image_c2,Intensity_MADIntensity_Image_c3,Intensity_MADIntensity_Image_c4,Intensity_MADIntensity_Image_c5,Intensity_MassDisplacement_Image_c1,Intensity_MassDisplacement_Image_c2,Intensity_MassDisplacement_Image_c3,Intensity_MassDisplacement_Image_c4,Intensity_MassDisplacement_Image_c5,Intensity_MaxIntensityEdge_Image_c1,Intensity_MaxIntensityEdge_Image_c2,Intensity_MaxIntensityEdge_Image_c3,Intensity_MaxIntensityEdge_Image_c4,Intensity_MaxIntensityEdge_Image_c5,Intensity_MaxIntensity_Image_c1,Intensity_MaxIntensity_Image_c2,Intensity_MaxIntensity_Image_c3,Intensity_MaxIntensity_Image_c4,Intensity_MaxIntensity_Image_c5,Intensity_MeanIntensityEdge_Image_c1,Intensity_MeanIntensityEdge_Image_c2,Intensity_MeanIntensityEdge_Image_c3,Intensity_MeanIntensityEdge_Image_c4,Intensity_MeanIntensityEdge_Image_c5,Intensity_MeanIntensity_Image_c1,Intensity_MeanIntensity_Image_c2,Intensity_MeanIntensity_Image_c3,Intensity_MeanIntensity_Image_c4,Intensity_MeanIntensity_Image_c5,Intensity_MedianIntensity_Image_c1,Intensity_MedianIntensity_Image_c2,Intensity_MedianIntensity_Image_c3,Intensity_MedianIntensity_Image_c4,Intensity_MedianIntensity_Image_c5,Intensity_MinIntensityEdge_Image_c1,Intensity_MinIntensityEdge_Image_c2,Intensity_MinIntensityEdge_Image_c3,Intensity_MinIntensityEdge_Image_c4,Intensity_MinIntensityEdge_Image_c5,Intensity_MinIntensity_Image_c1,Intensity_MinIntensity_Image_c2,Intensity_MinIntensity_Image_c3,Intensity_MinIntensity_Image_c4,Intensity_MinIntensity_Image_c5,Intensity_StdIntensityEdge_Image_c1,Intensity_StdIntensityEdge_Image_c2,Intensity_StdIntensityEdge_Image_c3,Intensity_StdIntensityEdge_Image_c4,Intensity_StdIntensityEdge_Image_c5,Intensity_StdIntensity_Image_c1,Intensity_StdIntensity_Image_c2,Intensity_StdIntensity_Image_c3,Intensity_StdIntensity_Image_c4,Intensity_StdIntensity_Image_c5,Intensity_UpperQuartileIntensity_Image_c1,Intensity_UpperQuartileIntensity_Image_c2,Intensity_UpperQuartileIntensity_Image_c3,Intensity_UpperQuartileIntensity_Image_c4,Intensity_UpperQuartileIntensity_Image_c5,Location_CenterMassIntensity_X_Image_c1,Location_CenterMassIntensity_X_Image_c2,Location_CenterMassIntensity_X_Image_c3,Location_CenterMassIntensity_X_Image_c4,Location_CenterMassIntensity_X_Image_c5,Location_CenterMassIntensity_Y_Image_c1,Location_CenterMassIntensity_Y_Image_c2,Location_CenterMassIntensity_Y_Image_c3,Location_CenterMassIntensity_Y_Image_c4,Location_CenterMassIntensity_Y_Image_c5,Location_CenterMassIntensity_Z_Image_c1,Location_CenterMassIntensity_Z_Image_c2,Location_CenterMassIntensity_Z_Image_c3,Location_CenterMassIntensity_Z_Image_c4,Location_CenterMassIntensity_Z_Image_c5,Location_Center_X,Location_Center_Y,Location_Center_Z,Location_MaxIntensity_X_Image_c1,Location_MaxIntensity_X_Image_c2,Location_MaxIntensity_X_Image_c3,Location_MaxIntensity_X_Image_c4,Location_MaxIntensity_X_Image_c5,Location_MaxIntensity_Y_Image_c1,Location_MaxIntensity_Y_Image_c2,Location_MaxIntensity_Y_Image_c3,Location_MaxIntensity_Y_Image_c4,Location_MaxIntensity_Y_Image_c5,Location_MaxIntensity_Z_Image_c1,Location_MaxIntensity_Z_Image_c2,Location_MaxIntensity_Z_Image_c3,Location_MaxIntensity_Z_Image_c4,Location_MaxIntensity_Z_Image_c5,Neighbors_AngleBetweenNeighbors_8,Neighbors_FirstClosestDistance_8,Neighbors_FirstClosestObjectNumber_8,Neighbors_NumberOfNeighbors_8,Neighbors_PercentTouching_8,Neighbors_SecondClosestDistance_8,Neighbors_SecondClosestObjectNumber_8,Number_Object_Number
15,2,9.155413135886192e-05,3.051804378628731e-05,9.155413135886192e-05,0.0016479743644595146,0.0014648661017417908,0.0008087281603366137,0.00015259021893143654,0.0006713969632983208,0.0073853665962815285,0.016357671469449997,0.0,0.0,0.0,1.5259021893143654e-05,3.8147554732859135e-06,0.0,0.0,0.0,3.051804378628731e-05,4.577706567943096e-05,1.9371822676402404,2.1368471406442113,0.44175177203852006,0.3501733936804606,1.1100193958322844,3.051804378628731e-05,1.5259021893143654e-05,3.051804378628731e-05,0.0002288853283971548,0.00038147554732859135,6.103608757257462e-05,3.051804378628731e-05,0.00010681315325200558,0.0002288853283971548,0.0007019150070846081,1.99030720345352e-06,6.634357344845067e-07,1.99030720345352e-06,3.582552966216336e-05,3.184491525525632e-05,4.901382789918871e-06,9.247892056450699e-07,4.069072504838308e-06,4.4759797553221385e-05,9.91374028451515e-05,0.0,0.0,0.0,4.577706567943096e-05,4.577706567943096e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.044187193051906e-06,3.111789424656163e-06,6.04418719305191e-06,4.306714928521809e-05,6.385892038058259e-05,9.937074103848266e-06,4.009790444362351e-06,1.2586649485480003e-05,4.084533351518634e-05,0.0001361145833046326,0.0,0.0,0.0,6.103608757257462e-05,0.00012207217514514923,37.698113207547166,37.7,37.95454545454545,37.896694214876035,36.894589552238806,11.30188679245283,11.1,13.659090909090908,13.557851239669422,12.994402985074627,0.0,0.0,0.0,0.0,0.0,37.981818181818184,13.218181818181819,0,40.0,35.0,38.0,34.0,36.0,8.0,8.0,17.0,18.0,10.0,0.0,0.0,0.0,0.0,0.0,50.330315104884555,9.373925786536024,1,5.0,100.0,11.078132894327133,4,2
15,3,6.103608757257462e-05,3.051804378628731e-05,4.577706567943096e-05,0.0008697642479091883,0.0011291676200926304,0.0005645838100463152,0.00013733119703829288,0.0001678492408245802,0.004028381779789925,0.007202258333563805,0.0,0.0,0.0,0.0,1.144426641985774e-05,0.0,0.0,0.0,3.051804378628731e-05,3.051804378628731e-05,0.6772953560076571,2.225373141509593,0.38972737216508163,0.79572896089517,2.2179113451172316,1.5259021893143654e-05,1.5259021893143654e-05,1.5259021893143654e-05,9.155413135886192e-05,0.000396734569221735,4.577706567943096e-05,3.051804378628731e-05,1.5259021893143654e-05,0.00012207217514514923,0.000396734569221735,1.6954468770159615e-06,8.477234385079807e-07,1.2715851577619712e-06,2.4160117997477453e-05,3.136576722479529e-05,5.086340631047885e-06,1.237217991335972e-06,1.5121553227439658e-06,3.629172774585518e-05,6.488521021228653e-05,0.0,0.0,0.0,3.051804378628731e-05,3.051804378628731e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.795447935518162e-06,3.4952532782802014e-06,4.217370857281337e-06,2.67637714897239e-05,6.611699385570261e-05,9.460401411297035e-06,4.641476361837741e-06,4.559319845709556e-06,3.290300380636166e-05,9.07364008074262e-05,1.5259021893143654e-05,0.0,0.0,6.103608757257462e-05,7.629510946571827e-05,48.972972972972975,48.111111111111114,48.90909090909091,48.678030303030305,50.811440677966104,12.621621621621621,11.333333333333334,13.181818181818182,13.715909090909092,14.836864406779661,0.0,0.0,0.0,0.0,0.0,49.2972972972973,13.216216216216216,0,48.0,48.0,51.0,47.0,54.0,9.0,15.0,18.0,14.0,18.0,0.0,0.0,0.0,0.0,0.0,64.96387518782232,10.265771165766157,6,3.0,100.0,11.31547928620061,2,3
15,4,9.155413135886192e-05,4.577706567943096e-05,0.0003662165254354477,0.0015716792549937963,0.0053101396188139915,0.0001678492408245802,0.00012207217514514923,0.0006866559851914644,0.005081254290416837,0.026367589831352234,0.0,0.0,0.0,1.5259021893143654e-05,1.5259021893143654e-05,0.0,0.0,0.0,3.051804378628731e-05,7.629510946571827e-05,3.4877926896334364,1.3594467309170977,0.6624403760400029,1.5623842047090302,2.0821849600918334,3.051804378628731e-05,1.5259021893143654e-05,0.00010681315325200558,0.00015259021893143654,0.0008850232698023319,3.051804378628731e-05,1.5259021893143654e-05,0.00010681315325200558,0.00018310826271772385,0.0015564202331006527,2.474435982671944e-06,1.237217991335972e-06,9.897743930687776e-06,4.247781770253504e-05,0.00014351728699497275,1.6139350079286557e-06,1.1737709148572042e-06,6.602461396071773e-06,4.885821433093112e-05,0.0002535345176091561,0.0,0.0,0.0,4.577706567943096e-05,7.629510946571827e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.649846891321871e-06,4.165096404442686e-06,2.221639948617507e-05,4.5450808228121725e-05,0.00020455088016122698,5.56575075384689e-06,4.066061721958557e-06,1.6897180433974153e-05,4.415289311064812e-05,0.0003501547704288141,0.0,0.0,0.0,7.629510946571827e-05,0.00041199359111487865,29.545454545454547,29.125,28.533333333333335,28.465465465465467,27.718171296296298,15.909090909090908,18.0,19.933333333333334,17.756756756756758,17.47337962962963,0.0,0.0,0.0,0.0,0.0,28.721153846153847,19.298076923076923,0,33.0,33.0,25.0,33.0,27.0,19.0,18.0,22.0,19.0,18.0,0.0,0.0,0.0,0.0,0.0,88.20543622651846,8.657870806490624,5,8.0,100.0,8.832532554213925,1,4
15,5,0.00012207217514514923,4.577706567943096e-05,0.0001983672846108675,0.0017090104520320892,0.0018768596928566694,0.0005645838100463152,9.155413135886192e-05,0.00041199359111487865,0.004684519721195102,0.021316853584721684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.577706567943096e-05,9.155413135886192e-05,0.39775224259566727,1.9664012226240277,1.128515080795842,1.511896423221719,0.6287225465540096,6.103608757257462e-05,1.5259021893143654e-05,0.00010681315325200558,0.00013733119703829288,0.00032043945975601673,6.103608757257462e-05,1.5259021893143654e-05,0.00010681315325200558,0.00015259021893143654,0.0009460593573749065,3.2124256617144534e-06,1.2046596231429201e-06,5.220191700285987e-06,4.497395926400235e-05,4.939104454885972e-05,5.76105928618689e-06,9.342258301924686e-07,4.204016235866109e-06,4.7801221644847975e-05,0.00021751891412981312,0.0,0.0,0.0,4.577706567943096e-05,9.155413135886192e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05937012004045e-05,4.114695949361648e-06,1.8282801773551294e-05,4.786406435221756e-05,7.784023742137495e-05,1.2041692192197466e-05,3.6582228601123245e-06,1.3220203282673486e-05,4.341358813901379e-05,0.0002719965253791914,0.0,0.0,0.0,8.39246204122901e-05,0.00041199359111487865,20.35135135135135,22.0,20.814814814814813,21.23127035830619,20.63278453829635,19.027027027027028,19.166666666666668,19.59259259259259,19.71661237785016,19.037222619899786,0.0,0.0,0.0,0.0,0.0,20.081632653061224,18.73469387755102,0,24.0,22.0,24.0,23.0,19.0,18.0,16.0,20.0,23.0,20.0,0.0,0.0,0.0,0.0,0.0,90.46899081555135,8.657870806490624,4,5.0,100.0,8.93475475842143,8,5
15,6,3.051804378628731e-05,1.5259021893143654e-05,9.155413135886192e-05,0.0016174563206732273,0.0011291676200926304,9.155413135886192e-05,0.00010681315325200558,0.0003662165254354477,0.004669260699301958,0.006637674523517489,0.0,0.0,0.0,1.5259021893143654e-05,1.5259021893143654e-05,0.0,0.0,0.0,3.051804378628731e-05,3.051804378628731e-05,1.487446706378377,1.3881567831162762,0.45929400947995275,0.9689763095458345,1.6955198456094334,1.5259021893143654e-05,1.5259021893143654e-05,3.051804378628731e-05,0.00013733119703829288,0.00013733119703829288,1.5259021893143654e-05,3.051804378628731e-05,4.577706567943096e-05,0.0001678492408245802,0.00038147554732859135,8.719441081796374e-07,4.359720540898187e-07,2.615832324538912e-06,4.621303773352078e-05,3.226193200264658e-05,8.323102850805629e-07,9.710286659273234e-07,3.3292411403222515e-06,4.244782453910871e-05,6.034249566834081e-05,0.0,0.0,0.0,3.051804378628731e-05,3.051804378628731e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5418537107737133e-06,2.5421320748946263e-06,7.72544448115776e-06,3.851388081869571e-05,3.278208362856167e-05,3.46518404291634e-06,4.255286667528609e-06,8.5781365017393e-06,3.711436138479174e-05,7.778935467646868e-05,0.0,0.0,0.0,7.629510946571827e-05,7.629510946571827e-05,44.333333333333336,45.142857142857146,45.375,45.888888888888886,46.239080459770115,21.166666666666668,21.142857142857142,22.333333333333332,22.26143790849673,21.411494252873563,0.0,0.0,0.0,0.0,0.0,44.95454545454545,22.51818181818182,0,45.0,40.0,44.0,48.0,44.0,20.0,22.0,24.0,23.0,21.0,0.0,0.0,0.0,0.0,0.0,77.82710167243022,10.265771165766157,3,7.0,100.0,11.541801041292263,7,6
15,7,0.00015259021893143654,4.577706567943096e-05,0.0002594033721834421,0.0016937514301389456,0.0014190890360623598,0.00079346913844347,0.00015259021893143654,0.0009460593573749065,0.007400625618174672,0.0177920195274055,0.0,0.0,0.0,1.5259021893143654e-05,1.5259021893143654e-05,0.0,0.0,0.0,3.051804378628731e-05,7.629510946571827e-05,0.7019260338425074,0.9570628964467818,1.8864395275727828,1.13085763060521,1.093451296039779,4.577706567943096e-05,4.577706567943096e-05,6.103608757257462e-05,0.0001983672846108675,0.00015259021893143654,6.103608757257462e-05,4.577706567943096e-05,7.629510946571827e-05,0.0001983672846108675,0.0007782101165503263,3.8147554732859135e-06,1.144426641985774e-06,6.4850843045860526e-06,4.234378575347364e-05,3.5477225901558994e-05,5.667636703167643e-06,1.0899301352245466e-06,6.7575668383921895e-06,5.286161155839052e-05,0.00012708585376718215,0.0,0.0,0.0,4.577706567943096e-05,7.629510946571827e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.498664526657522e-06,7.146942088514956e-06,1.22488703397149e-05,4.9502240212512284e-05,4.6331614729421223e-05,1.1584065441579249e-05,5.0420314133244734e-06,1.4507129780685188e-05,4.764316390780106e-05,0.00016145997088331022,1.5259021893143654e-05,0.0,1.5259021893143654e-05,7.629510946571827e-05,0.0001678492408245802,56.17307692307692,55.4,57.04838709677419,55.71340206185567,55.795025728987994,24.384615384615383,25.6,26.774193548387096,26.103092783505154,24.072898799313894,0.0,0.0,0.0,0.0,0.0,56.207142857142856,25.085714285714285,0,57.0,51.0,59.0,57.0,57.0,19.0,28.0,27.0,19.0,22.0,0.0,0.0,0.0,0.0,0.0,91.4719753640833,9.45101100016264,9,7.0,100.0,11.541801041292263,6,7
15,8,0.00012207217514514923,3.051804378628731e-05,3.051804378628731e-05,0.0020599679555743933,0.0020599679555743933,0.00041199359111487865,0.00012207217514514923,0.00041199359111487865,0.006958113983273506,0.011291676200926304,0.0,0.0,0.0,3.051804378628731e-05,1.5259021893143654e-05,0.0,0.0,0.0,3.051804378628731e-05,3.051804378628731e-05,1.7234246093163161,2.8424586682996362,1.6207737920995775,0.07440606980637292,1.306305602838327,3.051804378628731e-05,1.5259021893143654e-05,3.051804378628731e-05,0.0002288853283971548,0.000396734569221735,4.577706567943096e-05,3.051804378628731e-05,6.103608757257462e-05,0.0002288853283971548,0.00079346913844347,3.2124256617144534e-06,8.031064154286134e-07,8.031064154286134e-07,5.42096830414314e-05,5.42096830414314e-05,3.7453962828625333e-06,1.1097470467740838e-06,3.7453962828625333e-06,6.325558166612278e-05,0.00010265160182660276,0.0,0.0,0.0,6.103608757257462e-05,4.577706567943096e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.950347893095903e-06,3.4072919541839567e-06,4.885105611611284e-06,5.6954062497877916e-05,8.109883743409397e-05,9.012425486450183e-06,4.4649221264651204e-06,1.0118837939805063e-05,4.863934080072962e-05,0.0001474244235959707,0.0,0.0,0.0,9.155413135886192e-05,0.00010681315325200558,17.814814814814813,22.125,17.814814814814813,19.43640350877193,18.464864864864865,27.037037037037038,26.75,27.48148148148148,27.719298245614034,26.762162162162163,0.0,0.0,0.0,0.0,0.0,19.427272727272726,27.645454545454545,0,15.0,23.0,14.0,20.0,18.0,25.0,27.0,29.0,26.0,26.0,0.0,0.0,0.0,0.0,0.0,177.08651447588488,8.93475475842143,5,4.0,100.0,9.605307796811891,11,8
15,9,3.051804378628731e-05,1.5259021893143654e-05,0.0003051804378628731,0.0025787746999412775,0.0036774242762476206,0.00015259021893143654,0.00015259021893143654,0.000747692072764039,0.008255130844190717,0.01507591363042593,0.0,0.0,0.0,3.051804378628731e-05,3.051804378628731e-05,0.0,0.0,0.0,3.051804378628731e-05,6.103608757257462e-05,1.1847614053324826,1.0995900072557254,1.83312753998584,0.7799477122539515,1.4883715182858928,1.5259021893143654e-05,1.5259021893143654e-05,4.577706567943096e-05,0.00024414435029029846,0.000396734569221735,3.051804378628731e-05,4.577706567943096e-05,4.577706567943096e-05,0.0002899214159697294,0.0006713969632983208,8.248119942239813e-07,4.1240599711199063e-07,8.248119942239813e-06,6.969661351192642e-05,9.938984530398975e-05,1.3385106923810223e-06,1.3385106923810223e-06,6.558702392667009e-06,7.241342845781331e-05,0.000132244856407245,0.0,0.0,0.0,6.103608757257462e-05,7.629510946571827e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.450436124865298e-06,2.4744359826719426e-06,1.4009669062752388e-05,5.433126198805343e-05,0.00010168965214022154,4.766301068698906e-06,5.913733529085478e-06,1.3248551516614461e-05,5.5637785573713105e-05,0.00014170346862539944,0.0,0.0,7.629510946571827e-06,9.155413135886192e-05,0.00017547875177115202,55.5,53.3,56.142857142857146,54.77449168207024,52.892712550607285,34.1,34.0,34.69387755102041,35.0,34.68927125506073,0.0,0.0,0.0,0.0,0.0,54.3421052631579,34.35087719298246,0,53.0,56.0,57.0,59.0,52.0,33.0,34.0,37.0,38.0,35.0,0.0,0.0,0.0,0.0,0.0,108.55688725546028,9.45101100016264,7,7.0,100.0,10.272230472869298,10,9
15,10,6.103608757257462e-05,3.051804378628731e-05,0.00015259021893143654,0.0027008468750864267,0.005661097122356296,0.0003356984816491604,0.00018310826271772385,0.0008239871822297573,0.009140154113993049,0.04826428624801338,0.0,0.0,0.0,3.051804378628731e-05,1.5259021893143654e-05,0.0,0.0,0.0,3.051804378628731e-05,7.629510946571827e-05,2.8136712226300933,2.573770089378707,0.763461146110817,1.3274637089578292,3.384059867794819,1.5259021893143654e-05,1.5259021893143654e-05,4.577706567943096e-05,0.00015259021893143654,0.0005035477224737406,4.577706567943096e-05,4.577706567943096e-05,7.629510946571827e-05,0.0001983672846108675,0.00238040741533041,1.387183808467605e-06,6.935919042338025e-07,3.4679595211690124e-06,6.138288352469152e-05,0.00012866129823537037,2.1941077231971266e-06,1.1967860308347963e-06,5.3855371387565836e-06,5.9739569372503584e-05,0.0003154528512942051,0.0,0.0,0.0,6.103608757257462e-05,7.629510946571827e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3866603680643975e-06,3.1784374025599615e-06,8.523000010114954e-06,4.6063850359208554e-05,0.00015054419870799688,6.6244986694429245e-06,5.0951329291073115e-06,1.1502539599265472e-05,4.269631892557863e-05,0.0005147630676541082,0.0,0.0,0.0,9.155413135886192e-05,0.000396734569221735,46.5,46.083333333333336,44.351851851851855,44.81803005008347,46.413215301928545,37.18181818181818,37.333333333333336,36.370370370370374,36.78130217028381,38.150173885551695,0.0,0.0,0.0,0.0,0.0,44.150326797385624,35.63398692810458,0,48.0,46.0,39.0,47.0,47.0,40.0,40.0,34.0,40.0,38.0,0.0,0.0,0.0,0.0,0.0,101.51689854211949,10.088291574674,14,12.0,100.0,10.272230472869298,9,10
15,11,0.00024414435029029846,4.577706567943096e-05,0.000396734569221735,0.0019531548023223877,0.002685587853193283,0.001098649576306343,0.00015259021893143654,0.0016632333863526583,0.010086213471367955,0.017013809410855174,0.0,0.0,0.0,3.051804378628731e-05,3.051804378628731e-05,0.0,0.0,0.0,3.051804378628731e-05,6.103608757257462e-05,1.4992651658101037,2.0137370293361183,2.7389037479609635,0.7243811357060812,0.33257384932638745,4.577706567943096e-05,1.5259021893143654e-05,6.103608757257462e-05,0.00021362630650401115,0.00027466239407658577,7.629510946571827e-05,1.5259021893143654e-05,0.00015259021893143654,0.0005340657662600279,0.0005035477224737406,5.425430006451077e-06,1.017268126209577e-06,8.816323760483e-06,4.3403440051608614e-05,5.9679730070961845e-05,6.699082782355751e-06,9.304281642160764e-07,1.0141666989955234e-05,6.150130165468266e-05,0.00010374274031009252,0.0,0.0,0.0,4.577706567943096e-05,7.629510946571827e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0744372058402127e-05,3.806268798761749e-06,1.746886311049068e-05,4.781761377685266e-05,7.17748967851957e-05,1.2056855635996903e-05,3.6512637755993525e-06,2.1531925074244943e-05,6.141692812512237e-05,0.00010363127939315058,1.5259021893143654e-05,0.0,1.5259021893143654e-05,9.155413135886192e-05,0.00015259021893143654,16.958333333333332,16.4,17.541284403669724,18.863842662632376,18.569506726457398,37.958333333333336,38.0,39.825688073394495,36.812405446293496,37.200896860986546,0.0,0.0,0.0,0.0,0.0,18.23780487804878,37.176829268292686,0,15.0,15.0,18.0,19.0,17.0,35.0,37.0,42.0,38.0,41.0,0.0,0.0,0.0,0.0,0.0,139.88405220879892,9.605307796811891,8,6.0,100.0,10.092682710387423,16,11
15,12,9.155413135886192e-05,7.629510946571827e-05,0.00018310826271772385,0.001541161211207509,0.0025329976342618465,0.0003051804378628731,0.00010681315325200558,0.0008239871822297573,0.004943923093378544,0.007263294421136379,0.0,0.0,0.0,3.051804378628731e-05,1.5259021893143654e-05,0.0,0.0,0.0,3.051804378628731e-05,3.051804378628731e-05,0.7315846153266996,0.9605810998467096,1.3970181845473963,0.8836557201726996,1.600589490672116,3.051804378628731e-05,3.051804378628731e-05,4.577706567943096e-05,0.00018310826271772385,0.00035095750354230404,6.103608757257462e-05,3.051804378628731e-05,0.00021362630650401115,0.0001983672846108675,0.00035095750354230404,2.77436761693521e-06,2.3119730141126746e-06,5.54873523387042e-06,4.670185488507603e-05,7.675750406854081e-05,3.390893754031923e-06,1.186812813911173e-06,9.155413135886192e-06,5.493247881531716e-05,8.070327134595977e-05,0.0,0.0,0.0,4.577706567943096e-05,4.577706567943096e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.982005390145833e-06,6.636611059584433e-06,1.1155120052903803e-05,4.062235932311669e-05,9.849547741837947e-05,1.0368596829759115e-05,4.677098487126391e-06,2.8483507533868195e-05,4.284619350219864e-05,8.596500859970586e-05,0.0,0.0,1.5259021893143654e-05,7.629510946571827e-05,0.00012207217514514923,31.75,31.0,30.24074074074074,31.59259259259259,31.180672268907564,37.0,37.0,36.388888888888886,37.160493827160494,37.813025210084035,0.0,0.0,0.0,0.0,0.0,31.633333333333333,36.27777777777778,0,30.0,31.0,30.0,28.0,33.0,35.0,41.0,36.0,38.0,40.0,0.0,0.0,0.0,0.0,0.0,62.96676675861043,9.876981977423505,15,10.0,100.0,12.249628766769275,16,12
15,13,0.00013733119703829288,1.5259021893143654e-05,0.0003051804378628731,0.0028534370940178633,0.0015259021893143654,0.0005645838100463152,0.00012207217514514923,0.0007019150070846081,0.008087281603366137,0.007156481267884374,0.0,0.0,0.0,1.9073777366429567e-05,0.0,0.0,0.0,0.0,4.577706567943096e-05,3.051804378628731e-05,1.1306636096194005,3.623209355182061,0.6352495580675153,1.6208971073888283,1.345899610394454,4.577706567943096e-05,1.5259021893143654e-05,4.577706567943096e-05,0.00032043945975601673,0.0002288853283971548,7.629510946571827e-05,3.051804378628731e-05,4.577706567943096e-05,0.00032043945975601673,0.00032043945975601673,3.5213127445716123e-06,3.9125697161906805e-07,7.82513943238136e-06,7.316505369276572e-05,3.9125697161906806e-05,5.179667982076286e-06,1.1199282123408187e-06,6.439587220959707e-06,7.419524406757923e-05,6.565579144848049e-05,0.0,0.0,0.0,7.629510946571827e-05,3.051804378628731e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.438947737072449e-06,2.411869954607819e-06,1.2869916211982395e-05,8.316028642304885e-05,6.111378789825672e-05,1.1173002973879338e-05,4.937537287503728e-06,1.1376370578186629e-05,6.325209147266985e-05,7.598663402743002e-05,1.5259021893143654e-05,0.0,1.5259021893143654e-05,0.00010681315325200558,9.155413135886192e-05,69.5945945945946,67.0,70.45652173913044,68.66981132075472,70.57569296375266,42.67567567567568,40.25,42.391304347826086,41.922641509433966,43.09381663113006,0.0,0.0,0.0,0.0,0.0,70.28440366972477,41.77981651376147,0,65.0,64.0,68.0,64.0,72.0,41.0,38.0,41.0,41.0,43.0,0.0,0.0,0.0,0.0,0.0,46.053427312516625,8.388861357125604,19,8.0,100.0,10.639547360206398,18,13
15,14,1.5259021893143654e-05,1.5259021893143654e-05,0.0001678492408245802,0.0020141908898949623,0.004837109940126538,9.155413135886192e-05,4.577706567943096e-05,0.0005035477224737406,0.00509651331230998,0.016586556797847152,0.0,0.0,0.0,3.051804378628731e-05,4.577706567943096e-05,0.0,0.0,0.0,3.051804378628731e-05,0.00013733119703829288,1.6546903033498448,1.7356394914971416,1.4716768919149719,0.7911319040984975,1.986713938060712,1.5259021893143654e-05,1.5259021893143654e-05,0.00010681315325200558,0.00015259021893143654,0.0006408789195120335,1.5259021893143654e-05,1.5259021893143654e-05,0.00010681315325200558,0.00018310826271772385,0.0007629510946571827,4.768444341607392e-07,4.768444341607392e-07,5.245288775768131e-06,6.294346530921757e-05,0.00015115968562895432,1.2207217514514923e-06,6.103608757257462e-07,6.7139696329832074e-06,6.795351083079974e-05,0.00022115409063796202,0.0,0.0,0.0,6.103608757257462e-05,0.00015259021893143654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6549574471340102e-06,2.6549574471340102e-06,1.930483947059218e-05,4.444640342953495e-05,0.00017057372610322974,4.1396688679613224e-06,2.990145408972746e-06,1.8351471885096754e-05,4.535418952699872e-05,0.00020773760902216998,0.0,0.0,0.0,9.155413135886192e-05,0.00041199359111487865,43.166666666666664,45.0,43.03030303030303,44.02395209580838,43.675252989880406,47.333333333333336,46.333333333333336,47.121212121212125,45.224550898203596,43.72769089236431,0.0,0.0,0.0,0.0,0.0,43.38666666666666,45.693333333333335,0,40.0,48.0,41.0,44.0,44.0,52.0,44.0,49.0,46.0,43.0,0.0,0.0,0.0,0.0,0.0,92.08973236233247,7.929151964262001,15,7.0,100.0,10.088291574674,10,14
